,Player_ID,Season,birthDate,height,weight,stat.timeOnIce,stat.assists,stat.goals,stat.pim,stat.shots,stat.games,stat.hits,stat.powerPlayGoals,stat.powerPlayPoints,stat.powerPlayTimeOnIce,stat.evenTimeOnIce,stat.penaltyMinutes,stat.faceOffPct,stat.shotPct,stat.gameWinningGoals,stat.overTimeGoals,stat.shortHandedGoals,stat.shortHandedPoints,stat.shortHandedTimeOnIce,stat.blocked,stat.plusMinus,stat.points,stat.shifts,stat.timeOnIcePerGame,stat.evenTimeOnIcePerGame,stat.shortHandedTimeOnIcePerGame,stat.powerPlayTimeOnIcePerGame,stat.ot,stat.shutouts,stat.ties,stat.wins,stat.losses,stat.saves,stat.powerPlaySaves,stat.shortHandedSaves,stat.evenSaves,stat.shortHandedShots,stat.evenShots,stat.powerPlayShots,stat.savePercentage,stat.goalAgainstAverage,stat.gamesStarted,stat.shotsAgainst,stat.goalsAgainst,stat.powerPlaySavePercentage,stat.shortHandedSavePercentage,stat.evenStrengthSavePercentage,Age_in_Season,Full_Season
253,8477935,20212022,1996-06-20,"6\' 1""",195,1202:57,21,28,74,241,71,119,5,9,156:17,991:59,74,46.86,11.6,7,1,0,1,54:41,27,27,49,1494,16:56,13:58,00:46,02:12,,,,,,,,,,,,,,,,,,,,,"25 years, 225 days",No
254,8477986,20212022,1994-04-11,"6\' 0""",194,1449:51,26,11,48,153,81,64,1,8,111:08,1288:52,48,0.0,7.2,1,1,0,0,49:51,65,15,37,1912,17:53,15:54,00:36,01:22,,,,,,,,,,,,,,,,,,,,,"27 years, 295 days",No
255,8478055,20212022,1996-06-12,"6\' 0""",186,1506:52,27,10,18,145,71,45,0,0,12:42,1318:29,18,0.0,6.9,1,1,0,0,175:41,86,41,37,2054,21:13,18:34,02:28,00:10,,,,,,,,,,,,,,,,,,,,,"25 years, 233 days",No
256,8478366,20212022,1994-03-14,"5\' 11""",197,934:18,14,18,22,161,71,68,1,2,57:42,874:19,22,48.0,11.2,3,1,0,0,02:17,26,4,32,1207,13:09,12:18,00:01,00:48,,,,,,,,,,,,,,,,,,,,,"27 years, 323 days",No
257,8478569,20212022,1991-12-01,"5\' 10""",209,239:40,5,3,11,32,20,48,0,0,03:15,212:36,11,50.6,9.4,1,0,0,0,23:49,16,2,8,325,11:59,10:37,01:11,00:09,,,,,,,,,,,,,,,,,,,,,"30 years, 61 days",No
258,8478906,20212022,1994-06-06,"6\' 1""",187,07:01,1,0,0,0,1,1,0,0,00:00,07:01,0,0.0,0.0,0,0,0,0,00:00,0,0,1,12,07:01,07:01,00:00,00:00,,,,,,,,,,,,,,,,,,,,,"27 years, 239 days",No
259,8478975,20212022,1995-06-18,"6\' 4""",209,762:24,29,18,53,121,54,114,1,2,46:35,714:22,53,27.5,14.9,2,0,0,0,01:27,9,29,47,977,14:07,13:13,00:01,00:51,,,,,,,,,,,,,,,,,,,,,"26 years, 227 days",No
260,8479066,20212022,1994-12-09,"5\' 9""",187,627:20,9,9,92,91,55,117,0,0,00:29,559:52,92,14.28,9.9,1,0,0,1,66:59,7,4,18,899,11:24,10:10,01:13,00:00,,,,,,,,,,,,,,,,,,,,,"27 years, 53 days",No
261,8479355,20212022,1998-05-05,"6\' 2""",182,229:34,0,0,6,18,18,14,0,0,00:33,222:55,6,0.0,0.0,0,0,0,0,06:06,10,-1,0,323,12:45,12:23,00:20,00:01,,,,,,,,,,,,,,,,,,,,,"23 years, 271 days",No
262,8479523,20212022,1997-07-05,"6\' 0""",189,508:27,6,3,10,41,40,39,0,0,03:11,500:19,10,0.0,7.3,0,0,0,0,04:57,29,3,9,732,12:42,12:30,00:07,00:04,,,,,,,,,,,,,,,,,,,,,"24 years, 210 days",No
263,8479553,20212022,1995-01-13,"6\' 2""",206,476:07,7,7,13,49,40,59,0,0,03:32,472:29,13,0.0,14.3,0,0,0,0,00:06,17,8,14,631,11:54,11:48,00:00,00:05,,,,,,,,,,,,,,,,,,,,,"27 years, 276 days",No
264,8479597,20212022,1996-03-19,"6\' 0""",185,56:01,0,0,2,4,4,3,0,0,00:56,53:18,2,0.0,0.0,0,0,0,0,01:47,3,2,0,79,14:00,13:19,00:26,00:14,,,,,,,,,,,,,,,,,,,,,"25 years, 318 days",No
265,8480015,20212022,1999-02-16,"6\' 1""",207,845:38,11,10,12,126,63,98,1,3,107:04,738:18,12,38.18,7.9,1,0,0,0,00:16,16,-2,21,1119,13:25,11:43,00:00,01:41,,,,,,,,,,,,,,,,,,,,,"22 years, 349 days",No
266,8480037,20212022,1999-01-09,"5\' 10""",155,84:10,1,0,2,7,6,0,0,1,00:42,81:28,2,33.33,0.0,0,0,0,0,02:00,1,-6,1,113,14:01,13:34,00:20,00:07,,,,,,,,,,,,,,,,,,,,,"23 years, 22 days",No
267,8480185,20212022,1998-09-02,"6\' 3""",190,1048:03,17,9,12,84,78,103,0,1,07:19,893:31,12,40.02,10.7,4,1,2,3,147:13,46,1,26,1509,13:26,11:27,01:53,00:05,,,,,,,,,,,,,,,,,,,,,"23 years, 151 days",No
268,8480844,20212022,2000-06-24,"5\' 11""",186,15:30,0,0,2,3,1,1,0,0,01:01,14:29,2,0.0,0.0,0,0,0,0,00:00,2,0,0,18,15:30,14:29,00:00,01:01,,,,,,,,,,,,,,,,,,,,,"21 years, 221 days",No
269,8481655,20212022,2001-04-25,"6\' 2""",182,42:24,0,0,0,3,3,5,0,0,00:01,42:23,0,48.38,0.0,0,0,0,0,00:00,2,-4,0,53,14:08,14:07,00:00,00:00,,,,,,,,,,,,,,,,,,,,,"20 years, 281 days",No
270,8482113,20212022,2001-10-03,"6\' 1""",185,1022:55,26,18,18,125,65,26,1,4,44:32,824:16,18,44.65,14.4,4,0,1,4,154:07,56,33,44,1371,15:44,12:40,02:22,00:41,,,,,,,,,,,,,,,,,,,,,"20 years, 120 days",No
271,8482641,20212022,1998-04-14,"6\' 0""",181,140:27,1,1,2,11,10,10,0,0,00:10,131:55,2,0.0,9.1,0,0,0,0,08:22,17,-8,2,188,14:02,13:11,00:50,00:01,,,,,,,,,,,,,,,,,,,,,"23 years, 292 days",No
272,8475683,20212022,1988-09-20,"6\' 2""",182,3082:10,,,,,54,,,,,,,,,,,,,,,,,,57:04,,,,3,3,0,39,7,1429,231,42,1156,47,1262,257,0.913,2.667,53,1566,137,89.88326848249028,89.36170212765957,91.60063391442155,"33 years, 133 days",No
273,8477992,20212022,1995-09-19,"6\' 5""",220,486:31,,,,,11,,,,,,,,,,,,,,,,,,44:13,,,,1,0,0,3,4,226,19,12,194,12,229,23,0.856,4.6864,8,264,38,82.6086956521739,100.0,84.71615720524017,"26 years, 134 days",No
274,8481519,20212022,2001-04-19,"6\' 3""",192,1740:14,,,,,32,,,,,,,,,,,,,,,,,,54:22,,,,3,2,0,19,9,795,138,19,638,22,691,163,0.908,2.7927,27,876,81,84.66257668711657,86.36363636363636,92.32995658465991,"20 years, 287 days",No
